353,10.375,18.375,1.5
354,9.625,17.625,1.5
355,10.75,18.375,1.5
356,10.375,18.75,1.5
357,6,0.375,1.5
358,6,-0.375,1.5
359,6,0.75,1.5
360,6,-0.75,1.5
361,0.375,16,1.5
362,-0.375,16,1.5
363,0.75,16,1.5
364,-0.75,16,1.5
365,2.375,16.375,1.5
366,1.625,16.375,1.5
367,2,16.75,1.5
368,8,4,1.5
369,8,8.375,1.5
370,8,7.625,1.5
371,8,8.75,1.5
372,8,7.25,1.5
373,8,14.375,1.5
374,8,13.625,1.5
375,8,14.75,1.5
376,8,13.25,1.5
377,4.375,16,1.5
378,3.625,16,1.5
379,4.75,16,1.5
380,3.25,16,1.5
381,6.375,10,1.5
382,5.625,10,1.5
383,6.75,10,1.5
384,5.25,10,1.5
385,10.375,6,1.5
386,9.625,6,1.5
387,10.75,6,1.5
388,9.25,6,1.5
389,10.375,12,1.5
390,9.625,12,1.5
391,10.75,12,1.5
392,9.25,12,1.5
393,0.375,14,1.5
394,-0.375,14,1.5
395,0.75,14,1.5
396,-0.75,14,1.5
397,4.375,14,1.5
398,3.625,14,1.5
399,4.75,14,1.5
400,3.25,14,1.5
401,0.375,1.625,1.5
402,-0.375,2.375,1.5
403,-0.75,2.375,1.5
404,-0.375,2.75,1.5
405,4.66666666667,10.6666666667,2.0
406,8.66666666667,4.66666666667,2.0
407,10.0,16.6666666667,2.0
408,2.0,14.0,2.0
409,0.666666666667,13.3333333333,2.0
410,2.0,8.0,2.0
411,10.6666666667,3.33333333333,2.0
412,8.0,-1.11022302463e-16,2.0
413,6.66666666667,12.0,2.0
414,10.6666666667,4.0,2.0
415,1.33333333333,6.66666666667,2.0
416,1.33333333333,16.6666666667,2.0
417,10.6666666667,14.0,2.0
418,10.0,4.66666666667,2.0
419,-1.11022302463e-16,16.0,2.0
420,3.33333333333,10.6666666667,2.0
421,6.66666666667,8.66666666667,2.0
422,-0.666666666667,14.6666666667,2.0
423,8.0,0.666666666667,2.0
424,9.33333333333,10.6666666667,2.0
425,6.66666666667,8.0,2.0
426,8.66666666667,10.0,2.0
427,5.33333333333,16.0,2.0
428,0.666666666667,11.3333333333,2.0
429,6.0,1.33333333333,2.0
430,3.33333333333,5.33333333333,2.0
431,-1.11022302463e-16,14.0,2.0
432,6.66666666667,2.0,2.0
433,8.66666666667,2.66666666667,2.0
434,4.66666666667,16.6666666667,2.0
435,5.33333333333,3.33333333333,2.0
436,3.33333333333,7.33333333333,2.0
437,7.33333333333,8.0,2.0
438,3.33333333333,9.33333333333,2.0
439,9.33333333333,14.0,2.0
440,3.33333333333,12.6666666667,2.0
441,1.33333333333,8.66666666667,2.0
442,9.33333333333,8.0,2.0
443,1.33333333333,14.6666666667,2.0
444,10.6666666667,10.6666666667,2.0
445,8.0,12.6666666667,2.0
446,10.0,15.3333333333,2.0
447,-1.11022302463e-16,1.33333333333,2.0
448,4.0,15.3333333333,2.0
449,8.66666666667,18.6666666667,2.0
450,10.0,8.66666666667,2.0
451,3.33333333333,4.0,2.0
452,2.0,10.6666666667,2.0
453,4.66666666667,18.6666666667,2.0
454,1.33333333333,15.3333333333,2.0
455,-1.11022302463e-16,12.6666666667,2.0
456,6.0,2.66666666667,2.0
457,9.33333333333,15.3333333333,2.0
458,1.33333333333,3.33333333333,2.0
459,8.66666666667,18.0,2.0
460,4.66666666667,16.0,2.0
461,6.0,3.33333333333,2.0
462,8.0,18.6666666667,2.0
463,4.66666666667,3.33333333333,2.0
464,6.66666666667,7.33333333333,2.0
465,10.6666666667,7.33333333333,2.0
466,7.33333333333,7.33333333333,2.0
467,0.666666666667,16.0,2.0
468,0.666666666667,0.666666666667,2.0
469,2.0,14.6666666667,2.0
470,10.6666666667,2.66666666667,2.0
471,8.66666666667,15.3333333333,2.0
472,9.33333333333,7.33333333333,2.0
473,9.33333333333,5.33333333333,2.0
474,0.666666666667,12.0,2.0
475,-1.11022302463e-16,15.3333333333,2.0
476,0.666666666667,-0.666666666667,2.0
477,1.33333333333,13.3333333333,2.0
478,4.66666666667,17.3333333333,2.0
479,7.33333333333,8.66666666667,2.0
480,6.0,10.0,2.0
481,6.0,12.0,2.0
482,6.66666666667,17.3333333333,2.0
483,0.666666666667,2.0,2.0
484,4.66666666667,12.6666666667,2.0
485,4.0,10.6666666667,2.0
486,8.66666666667,11.3333333333,2.0
487,4.66666666667,11.3333333333,2.0
488,9.33333333333,11.3333333333,2.0
489,5.33333333333,2.0,2.0
490,6.0,16.0,2.0
491,9.33333333333,-0.666666666667,2.0
492,2.0,6.66666666667,2.0
493,10.6666666667,5.33333333333,2.0
494,8.0,10.6666666667,2.0
495,-0.666666666667,14.0,2.0
496,1.33333333333,16.0,2.0
497,4.0,8.0,2.0
498,0.666666666667,14.6666666667,2.0
499,8.0,8.66666666667,2.0
500,9.33333333333,12.0,2.0
501,10.6666666667,17.3333333333,2.0
502,10.6666666667,15.3333333333,2.0
503,1.33333333333,4.66666666667,2.0
504,6.66666666667,3.33333333333,2.0
505,8.66666666667,8.0,2.0
506,-0.666666666667,18.0,2.0
507,1.33333333333,18.0,2.0
508,4.0,4.0,2.0
509,4.0,5.33333333333,2.0
510,2.0,8.66666666667,2.0
511,10.0,13.3333333333,2.0
512,8.66666666667,8.66666666667,2.0
513,6.0,0.666666666667,2.0
514,4.66666666667,10.0,2.0
515,-0.666666666667,17.3333333333,2.0
516,1.33333333333,4.0,2.0
517,10.6666666667,18.6666666667,2.0
518,8.66666666667,14.0,2.0
519,4.0,16.0,2.0
520,5.33333333333,8.66666666667,2.0
521,2.66666666667,6.66666666667,2.0
522,10.0,2.0,2.0
523,10.0,12.0,2.0
524,6.66666666667,12.6666666667,2.0
525,2.0,9.33333333333,2.0
526,8.0,1.33333333333,2.0
527,10.0,7.33333333333,2.0
528,2.0,18.0,2.0
529,-0.666666666667,11.3333333333,2.0
530,1.33333333333,18.6666666667,2.0
531,2.66666666667,5.33333333333,2.0
532,0.666666666667,17.3333333333,2.0
533,10.0,0.666666666667,2.0
534,7.33333333333,13.3333333333,2.0
535,7.33333333333,15.3333333333,2.0
536,8.0,13.3333333333,2.0
537,2.66666666667,12.6666666667,2.0
538,4.66666666667,9.33333333333,2.0
539,9.33333333333,13.3333333333,2.0
540,5.33333333333,4.66666666667,2.0
541,2.0,10.0,2.0
542,2.0,4.0,2.0
543,8.0,4.0,2.0
544,8.0,15.3333333333,2.0
545,10.6666666667,-1.11022302463e-16,2.0
546,8.0,10.0,2.0
547,0.666666666667,2.66666666667,2.0
548,10.6666666667,10.0,2.0
549,8.66666666667,10.6666666667,2.0
550,-1.11022302463e-16,0.666666666667,2.0
551,2.0,7.33333333333,2.0
552,7.33333333333,10.0,2.0
553,3.33333333333,16.6666666667,2.0
554,6.66666666667,1.33333333333,2.0
555,2.0,3.33333333333,2.0
556,6.66666666667,4.0,2.0
557,2.0,5.33333333333,2.0
558,8.66666666667,14.6666666667,2.0
559,-0.666666666667,16.6666666667,2.0
560,10.6666666667,6.0,2.0
561,4.66666666667,4.66666666667,2.0
562,0.666666666667,16.6666666667,2.0
563,7.33333333333,17.3333333333,2.0
564,2.66666666667,16.6666666667,2.0
565,2.66666666667,14.0,2.0
566,1.33333333333,12.6666666667,2.0
567,9.33333333333,17.3333333333,2.0
568,6.66666666667,16.0,2.0
569,8.66666666667,16.0,2.0
570,8.0,18.0,2.0
571,-0.666666666667,-0.666666666667,2.0
572,-0.666666666667,0.666666666667,2.0
573,8.0,9.33333333333,2.0
574,-1.11022302463e-16,-0.666666666667,2.0
575,4.0,11.3333333333,2.0
576,-1.11022302463e-16,12.0,2.0
577,-1.11022302463e-16,2.0,2.0
578,4.66666666667,5.33333333333,2.0
579,4.66666666667,8.0,2.0
580,2.66666666667,18.6666666667,2.0
581,8.0,17.3333333333,2.0
582,10.6666666667,12.6666666667,2.0
583,1.33333333333,12.0,2.0
584,9.33333333333,10.0,2.0
585,8.66666666667,3.33333333333,2.0
586,5.33333333333,17.3333333333,2.0
587,8.66666666667,-0.666666666667,2.0
588,7.33333333333,11.3333333333,2.0
589,6.66666666667,4.66666666667,2.0
590,2.66666666667,15.3333333333,2.0
591,5.33333333333,8.0,2.0
592,3.33333333333,6.0,2.0
593,9.33333333333,-1.11022302463e-16,2.0
594,10.6666666667,1.33333333333,2.0
595,-1.11022302463e-16,16.6666666667,2.0
596,9.33333333333,4.66666666667,2.0
597,10.0,-0.666666666667,2.0
598,4.66666666667,15.3333333333,2.0
599,9.33333333333,16.6666666667,2.0
600,3.33333333333,6.66666666667,2.0
601,8.66666666667,0.666666666667,2.0
602,9.33333333333,12.6666666667,2.0
603,4.66666666667,18.0,2.0
604,7.33333333333,2.66666666667,2.0
605,7.33333333333,3.33333333333,2.0
606,3.33333333333,13.3333333333,2.0
607,1.33333333333,8.0,2.0
608,2.66666666667,18.0,2.0
609,6.66666666667,10.6666666667,2.0
610,0.666666666667,12.6666666667,2.0
611,2.66666666667,11.3333333333,2.0
612,4.0,18.6666666667,2.0
613,4.0,4.66666666667,2.0
614,10.6666666667,13.3333333333,2.0
615,6.0,-0.666666666667,2.0
616,8.66666666667,7.33333333333,2.0
617,3.33333333333,10.0,2.0
618,5.33333333333,18.0,2.0
619,0.666666666667,18.6666666667,2.0
620,6.0,9.33333333333,2.0
621,7.33333333333,10.6666666667,2.0
622,0.666666666667,18.0,2.0
623,3.33333333333,14.6666666667,2.0
624,10.0,11.3333333333,2.0
625,4.66666666667,8.66666666667,2.0
626,6.0,17.3333333333,2.0
627,5.33333333333,12.0,2.0
628,6.0,-1.11022302463e-16,2.0
629,5.33333333333,2.66666666667,2.0
630,10.6666666667,16.6666666667,2.0
631,8.0,11.3333333333,2.0
632,0.666666666667,14.0,2.0
633,4.0,8.66666666667,2.0
634,10.0,12.6666666667,2.0
635,3.33333333333,14.0,2.0
636,9.33333333333,0.666666666667,2.0
637,6.0,18.0,2.0
638,7.33333333333,-0.666666666667,2.0
639,2.0,18.6666666667,2.0
640,8.0,14.6666666667,2.0
641,-1.11022302463e-16,17.3333333333,2.0
642,10.6666666667,0.666666666667,2.0
643,4.66666666667,14.6666666667,2.0
644,10.0,17.3333333333,2.0
645,3.33333333333,8.0,2.0
646,5.33333333333,10.0,2.0
647,-0.666666666667,2.0,2.0
648,2.66666666667,13.3333333333,2.0
649,2.66666666667,16.0,2.0
650,8.66666666667,12.6666666667,2.0
651,5.33333333333,-1.11022302463e-16,2.0
652,6.0,12.6666666667,2.0
653,5.33333333333,9.33333333333,2.0
654,8.66666666667,4.0,2.0
655,-1.11022302463e-16,13.3333333333,2.0
656,1.33333333333,10.0,2.0
657,-0.666666666667,12.0,2.0
658,4.0,14.0,2.0
659,2.66666666667,8.0,2.0
660,2.66666666667,10.6666666667,2.0
661,10.0,18.6666666667,2.0
662,3.33333333333,12.0,2.0
663,8.66666666667,-1.11022302463e-16,2.0
664,4.66666666667,14.0,2.0
665,2.66666666667,10.0,2.0
666,10.0,1.33333333333,2.0
667,-0.666666666667,16.0,2.0
668,1.33333333333,9.33333333333,2.0
669,5.33333333333,4.0,2.0
670,10.0,14.0,2.0
671,8.66666666667,16.6666666667,2.0
672,10.0,8.0,2.0
673,10.0,5.33333333333,2.0
674,10.0,9.33333333333,2.0
675,3.33333333333,18.6666666667,2.0
676,4.66666666667,6.0,2.0
677,2.66666666667,6.0,2.0
678,4.66666666667,6.66666666667,2.0
679,3.33333333333,18.0,2.0
680,3.33333333333,15.3333333333,2.0
681,-1.11022302463e-16,2.66666666667,2.0
682,6.0,7.33333333333,2.0
683,4.0,9.33333333333,2.0
684,8.0,16.6666666667,2.0
685,2.66666666667,8.66666666667,2.0
686,6.66666666667,18.6666666667,2.0
687,10.6666666667,16.0,2.0
688,10.0,16.0,2.0
689,5.33333333333,10.6666666667,2.0
690,2.0,6.0,2.0
691,5.33333333333,12.6666666667,2.0
692,8.66666666667,2.0,2.0
693,-0.666666666667,12.6666666667,2.0
694,6.66666666667,10.0,2.0
695,9.33333333333,2.66666666667,2.0
696,8.0,8.0,2.0
697,10.6666666667,11.3333333333,2.0
698,10.6666666667,12.0,2.0
699,8.0,14.0,2.0
700,2.66666666667,14.6666666667,2.0
701,10.6666666667,-0.666666666667,2.0
702,5.33333333333,11.3333333333,2.0
703,7.33333333333,16.6666666667,2.0
704,4.66666666667,4.0,2.0
705,2.0,12.0,2.0
706,2.0,12.6666666667,2.0
707,5.33333333333,-0.666666666667,2.0
708,6.66666666667,-1.11022302463e-16,2.0
709,6.66666666667,2.66666666667,2.0
710,8.0,2.0,2.0
711,10.6666666667,2.0,2.0
712,9.33333333333,8.66666666667,2.0
713,-1.11022302463e-16,18.0,2.0
714,1.33333333333,6.0,2.0
715,3.33333333333,4.66666666667,2.0
716,7.33333333333,4.66666666667,2.0
717,9.33333333333,6.66666666667,2.0
718,6.66666666667,18.0,2.0
719,8.0,-0.666666666667,2.0
720,8.0,16.0,2.0
721,7.33333333333,12.0,2.0
722,2.0,11.3333333333,2.0
723,4.0,12.6666666667,2.0
724,-1.11022302463e-16,-1.11022302463e-16,2.0
725,8.0,7.33333333333,2.0
726,3.33333333333,17.3333333333,2.0
727,-0.666666666667,15.3333333333,2.0
728,4.0,3.33333333333,2.0
729,10.6666666667,8.66666666667,2.0
730,8.0,3.33333333333,2.0
731,7.33333333333,-1.11022302463e-16,2.0
732,9.33333333333,18.0,2.0
733,9.33333333333,14.6666666667,2.0
734,8.66666666667,17.3333333333,2.0
735,10.0,2.66666666667,2.0
736,6.66666666667,15.3333333333,2.0
737,9.33333333333,6.0,2.0
738,2.0,17.3333333333,2.0
739,5.33333333333,7.33333333333,2.0
740,2.66666666667,7.33333333333,2.0
741,6.0,10.6666666667,2.0
742,1.33333333333,17.3333333333,2.0
743,9.33333333333,2.0,2.0
744,9.33333333333,18.6666666667,2.0
745,4.66666666667,12.0,2.0
746,7.33333333333,9.33333333333,2.0
747,10.0,4.0,2.0
748,2.0,15.3333333333,2.0
749,7.33333333333,12.6666666667,2.0
750,6.66666666667,0.666666666667,2.0
751,2.66666666667,4.66666666667,2.0
752,10.0,10.6666666667,2.0
753,6.66666666667,16.6666666667,2.0
754,10.0,14.6666666667,2.0
755,2.66666666667,9.33333333333,2.0
756,9.33333333333,16.0,2.0
757,5.33333333333,0.666666666667,2.0
758,8.0,4.66666666667,2.0
759,7.33333333333,14.6666666667,2.0
760,-1.11022302463e-16,18.6666666667,2.0
761,6.0,15.3333333333,2.0
762,8.66666666667,13.3333333333,2.0
763,6.0,11.3333333333,2.0
764,10.6666666667,14.6666666667,2.0
765,2.0,13.3333333333,2.0
766,6.0,2.0,2.0
767,6.0,4.0,2.0
768,-0.666666666667,2.66666666667,2.0
769,0.666666666667,-1.11022302463e-16,2.0
770,0.666666666667,1.33333333333,2.0
771,-1.11022302463e-16,11.3333333333,2.0
772,3.33333333333,3.33333333333,2.0
773,-0.666666666667,13.3333333333,2.0
774,10.0,6.66666666667,2.0
775,-1.11022302463e-16,14.6666666667,2.0
776,6.0,8.66666666667,2.0
777,7.33333333333,1.33333333333,2.0
778,2.0,4.66666666667,2.0
779,6.0,8.0,2.0
780,1.33333333333,11.3333333333,2.0
781,0.666666666667,15.3333333333,2.0
782,7.33333333333,14.0,2.0
783,3.33333333333,16.0,2.0
784,10.6666666667,6.66666666667,2.0
785,2.0,16.6666666667,2.0
786,5.33333333333,1.33333333333,2.0
787,6.0,18.6666666667,2.0
788,9.33333333333,4.0,2.0
789,4.0,6.66666666667,2.0
790,2.66666666667,3.33333333333,2.0
791,7.33333333333,16.0,2.0
792,4.0,7.33333333333,2.0
793,6.66666666667,9.33333333333,2.0
794,4.0,12.0,2.0
795,-0.666666666667,-1.11022302463e-16,2.0
796,4.0,10.0,2.0
797,5.33333333333,18.6666666667,2.0
798,8.0,2.66666666667,2.0
799,9.33333333333,3.33333333333,2.0
800,1.33333333333,5.33333333333,2.0
801,8.66666666667,12.0,2.0
802,10.6666666667,9.33333333333,2.0
803,10.0,3.33333333333,2.0
804,2.66666666667,12.0,2.0
805,-0.666666666667,1.33333333333,2.0
806,4.66666666667,13.3333333333,2.0
807,5.33333333333,15.3333333333,2.0
808,4.0,6.0,2.0
809,6.66666666667,11.3333333333,2.0
810,10.0,10.0,2.0
811,6.0,16.6666666667,2.0
812,4.66666666667,7.33333333333,2.0
813,5.33333333333,16.6666666667,2.0
814,2.66666666667,4.0,2.0
815,7.33333333333,2.0,2.0
816,4.0,17.3333333333,2.0
817,9.33333333333,1.33333333333,2.0
818,4.0,18.0,2.0
819,7.33333333333,18.6666666667,2.0
820,9.33333333333,9.33333333333,2.0
821,10.0,6.0,2.0
822,7.33333333333,0.666666666667,2.0
823,10.0,-1.11022302463e-16,2.0
824,3.33333333333,11.3333333333,2.0
825,1.33333333333,10.6666666667,2.0
826,8.66666666667,9.33333333333,2.0
827,3.33333333333,8.66666666667,2.0
828,4.0,14.6666666667,2.0
829,6.66666666667,-0.666666666667,2.0
830,2.66666666667,17.3333333333,2.0
831,2.0,16.0,2.0
832,10.0,18.0,2.0
833,-0.666666666667,18.6666666667,2.0
834,1.33333333333,14.0,2.0
835,1.33333333333,7.33333333333,2.0
836,4.0,13.3333333333,2.0
837,10.6666666667,4.66666666667,2.0
838,8.66666666667,1.33333333333,2.0
839,7.33333333333,4.0,2.0
840,8.0,12.0,2.0
841,6.0,4.66666666667,2.0
842,10.6666666667,8.0,2.0
843,4.0,16.6666666667,2.0
844,10.6666666667,18.0,2.0
845,7.33333333333,18.0,2.0
